billing_code,place,tariff_value,extra_unit_value,unit_require,description,source_file,top_level,level1_group,level2_group,leaf,indicators,anchor_id
8065,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8066,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8066,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8067,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8067,établissement,4.6,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8068,cabinet,24,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8068,établissement,7.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8069,cabinet,12.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8069,établissement,3.15,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8080,cabinet,26.9,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8080,établissement,4.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8083,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8083,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8084,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8084,établissement,4.6,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8085,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8085,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8086,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8086,établissement,4.6,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8087,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8087,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8088,cabinet,25.25,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8088,établissement,9,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8090,cabinet,12.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8090,établissement,2.9,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8091,cabinet,24.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8091,établissement,6.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8092,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8092,établissement,7.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8093,cabinet,29.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8093,établissement,8.85,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8280,cabinet,65.7,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8280,établissement,12.1,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8281,cabinet,70.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8281,établissement,21.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8282,cabinet,90.35,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8282,établissement,23.45,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8100,cabinet,23.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8100,établissement,5.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8108,cabinet,55.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8108,établissement,11,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8113,cabinet,29.1,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8113,établissement,4.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8115,cabinet,19.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8115,établissement,4.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8117,cabinet,20.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8117,établissement,4.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
9943,all,5.7,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8150,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8150,établissement,4.35,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8152,cabinet,25.9,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8152,établissement,5.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8132,cabinet,37.45,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8132,établissement,19.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8133,cabinet,37.45,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8133,établissement,19.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8148,cabinet,34.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8148,établissement,29.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8162,cabinet,35.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8162,établissement,9.45,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8154,cabinet,69.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8154,établissement,18.25,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8153,cabinet,64.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8153,établissement,32.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8158,cabinet,74.7,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8158,établissement,25.15,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8159,cabinet,98,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8159,établissement,29.05,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8162,cabinet,100.1,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8162,établissement,30.25,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8162,cabinet,45.65,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8162,établissement,18,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8164,cabinet,83,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8164,établissement,49.85,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8149,cabinet,72.15,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8149,établissement,16.65,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8179,cabinet,65.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8179,établissement,98.05,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8160,cabinet,94.6,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8160,établissement,27.15,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8161,all,3.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8171,cabinet,30.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8171,établissement,13.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8163,all,6.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8165,cabinet,43.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8165,établissement,19.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8180,all,13.1,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8182,cabinet,31.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8182,établissement,13.1,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8181,cabinet,72.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8181,établissement,24.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8186,cabinet,44.85,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8186,établissement,6.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8187,cabinet,35.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8187,établissement,5.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8190,cabinet,57.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8190,établissement,11.85,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8196,cabinet,53.6,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8196,établissement,20.9,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
